Splice ID	Case	Type	Tumor_PSI	Mean_PSI	Sample	Histology
AARS1:70258033-70259186_70258032-70258217_70258979-70259186	RI	Inclusion	0.076	0.021679012345679	BS_S3MET0JZ	H3.1 K28
ELP1:108896496-108897038_108896495-108896644_108896952-108897038	RI	Inclusion	0.171	0.0684	BS_S3MET0JZ	H3.1 K28
ELP1:108930997-108934124_108930996-108931201_108933863-108934124	RI	Inclusion	0.316	0.140626666666667	BS_S3MET0JZ	H3.1 K28
MED23:131592388-131593171_131592387-131592460_131593005-131593171	RI	Inclusion	0.375	0.151041666666667	BS_S3MET0JZ	H3.1 K28
AMPD2:109629327-109629916_109629326-109629490_109629795-109629916	RI	Inclusion	0.209	0.0552153846153846	BS_S3MET0JZ	H3.1 K28
CSF1R:150061491-150061849_150061490-150061595_150061722-150061849	RI	Inclusion	0.071	0.0187586206896552	BS_S3MET0JZ	H3.1 K28
POLK:75597747-75598040_75597746-75597789_75597933-75598040	RI	Inclusion	0.17600000000000002	0.0702	BS_S3MET0JZ	H3.1 K28
QARS1:49099761-49100091_49099760-49099853_49099960-49100091	RI	Inclusion	0.155	0.0240493827160494	BS_S3MET0JZ	H3.1 K28
SLC5A6:27202813-27203345_27202812-27202880_27203232-27203345	RI	Inclusion	0.358	0.138965517241379	BS_S3MET0JZ	H3.1 K28
MECR:29195941-29196258_29195940-29196013_29196197-29196258	RI	Inclusion	0.433	0.173314814814815	BS_S3MET0JZ	H3.1 K28
AP3D1:2109086-2109958_2109085-2109207_2109872-2109958	RI	Inclusion	0.239	0.0603333333333333	BS_S3MET0JZ	H3.1 K28
CYBA:88646755-88647175_88646754-88646838_88647100-88647175	RI	Inclusion	0.081	0.027	BS_S3MET0JZ	H3.1 K28
CD9:6232632-6233486_6232631-6232729_6233411-6233486	RI	Inclusion	0.07	0.0222592592592592	BS_S3MET0JZ	H3.1 K28
GBA:155235195-155235844_155235194-155235311_155235680-155235844	RI	Inclusion	0.14	0.0511358024691358	BS_S3MET0JZ	H3.1 K28
GBAP1:155217240-155218049_155217239-155217373_155217963-155218049	RI	Inclusion	0.371	0.19772131147541	BS_S3MET0JZ	H3.1 K28
TSC2:2053342-2054440_2053341-2053452_2054295-2054440	RI	Inclusion	0.33299999999999996	0.109688311688312	BS_S3MET0JZ	H3.1 K28
TSC2:2060670-2062008_2060669-2060813_2061870-2062008	RI	Inclusion	0.265	0.0911222222222222	BS_S3MET0JZ	H3.1 K28
TSC2:2088048-2088325_2088047-2088139_2088226-2088325	RI	Inclusion	0.053	0.0242	BS_S3MET0JZ	H3.1 K28
RREB1:7181124-7182082_7181123-7181246_7181869-7182082	RI	Inclusion	0.635	0.307462686567164	BS_S3MET0JZ	H3.1 K28
EFEMP2:65870121-65870658_65870120-65870237_65870535-65870658	RI	Inclusion	0.139	0.0486849315068493	BS_S3MET0JZ	H3.1 K28
LRPPRC:43957385-43960634_43957384-43957451_43960540-43960634	RI	Inclusion	0.307	0.105588235294118	BS_S3MET0JZ	H3.1 K28
CTSZ:58996639-58997753_58996638-58996801_58997602-58997753	RI	Inclusion	0.114	0.0189047619047619	BS_S3MET0JZ	H3.1 K28
HK1:69384333-69384915_69384332-69384481_69384795-69384915	RI	Inclusion	0.128	0.0448313253012048	BS_S3MET0JZ	H3.1 K28
RAD52:929764-930144_929763-929886_930050-930144	RI	Inclusion	0.728	0.39075	BS_S3MET0JZ	H3.1 K28
WDTC1:27303621-27305193_27303620-27303795_27305000-27305193	RI	Inclusion	0.23399999999999999	0.0788529411764706	BS_S3MET0JZ	H3.1 K28
HDAC6:48805631-48806464_48805630-48805671_48806367-48806464	RI	Inclusion	0.297	0.129481132075472	BS_S3MET0JZ	H3.1 K28
NUP85:75234637-75235201_75234636-75234788_75235099-75235201	RI	Inclusion	0.321	0.134576576576577	BS_S3MET0JZ	H3.1 K28
MOV10:112696148-112696534_112696147-112696251_112696436-112696534	RI	Inclusion	0.16899999999999998	0.0764561403508772	BS_S3MET0JZ	H3.1 K28
CPNE1:35632163-35632385_35632162-35632234_35632310-35632385	RI	Inclusion	0.282	0.0831157894736842	BS_S3MET0JZ	H3.1 K28
TNFRSF14:2558343-2559978_2558342-2558468_2559822-2559978	RI	Inclusion	0.557	0.261655555555555	BS_S3MET0JZ	H3.1 K28
TMX2:57738664-57739039_57738663-57738770_57738973-57739039	RI	Inclusion	0.28600000000000003	0.0649423076923077	BS_S3MET0JZ	H3.1 K28
TCTN3:95683101-95683629_95683100-95683195_95683521-95683629	RI	Inclusion	0.136	0.0531052631578947	BS_S3MET0JZ	H3.1 K28
GTPBP2:43620490-43622167_43620489-43621790_43622002-43622167	RI	Inclusion	0.303	0.115209523809524	BS_S3MET0JZ	H3.1 K28
CC2D1B:52355398-52355666_52355397-52355449_52355607-52355666	RI	Inclusion	0.295	0.12205	BS_S3MET0JZ	H3.1 K28
LZTFL1:45834238-45835784_45834237-45834298_45835589-45835784	RI	Inclusion	0.11599999999999999	0.041625	BS_S3MET0JZ	H3.1 K28
TACO1:63606313-63607464_63606312-63606440_63607286-63607464	RI	Inclusion	0.22699999999999998	0.0593571428571428	BS_S3MET0JZ	H3.1 K28
POMGNT1:46196012-46197084_46196011-46196849_46196969-46197084	RI	Inclusion	0.292	0.0892911392405063	BS_S3MET0JZ	H3.1 K28
RANBP3:5924827-5925737_5924826-5924905_5925633-5925737	RI	Inclusion	0.087	0.0356543209876543	BS_S3MET0JZ	H3.1 K28
SLC2A3:7929684-7930642_7929683-7929871_7930479-7930642	RI	Inclusion	0.364	0.103851851851852	BS_S3MET0JZ	H3.1 K28
DDX1:15602548-15603275_15602547-15602631_15603191-15603275	RI	Inclusion	0.204	0.050171875	BS_S3MET0JZ	H3.1 K28
RBM33:155738060-155740026_155738059-155738403_155739714-155740026	RI	Inclusion	0.185	0.062575	BS_S3MET0JZ	H3.1 K28
YKT6:44208133-44211124_44208132-44208198_44211022-44211124	RI	Inclusion	0.129	0.0439537037037037	BS_S3MET0JZ	H3.1 K28
KCNAB2:6094400-6095443_6094399-6094485_6095322-6095443	RI	Inclusion	0.36200000000000004	0.112492063492063	BS_S3MET0JZ	H3.1 K28
COQ8A:226982027-226982763_226982026-226982149_226982677-226982763	RI	Inclusion	0.17600000000000002	0.0610724637681159	BS_S3MET0JZ	H3.1 K28
SETD5:9447686-9448630_9447685-9448006_9448387-9448630	RI	Inclusion	0.11	0.0378923076923077	BS_S3MET0JZ	H3.1 K28
UBQLN1:83666350-83669327_83666349-83666433_83669184-83669327	RI	Inclusion	0.134	0.0382	BS_S3MET0JZ	H3.1 K28
HDGF:156745008-156745373_156745007-156745146_156745296-156745373	RI	Inclusion	0.042	0.0148181818181818	BS_S3MET0JZ	H3.1 K28
PDCD6:304177-306754_304176-304221_306601-306754	RI	Inclusion	0.183	0.0345581395348837	BS_S3MET0JZ	H3.1 K28
AP2A2:1009683-1012196_1009682-1009817_1010547-1012196	RI	Inclusion	0.18600000000000003	0.0404315789473684	BS_S3MET0JZ	H3.1 K28
GCA:162359044-162359552_162359043-162359157_162359493-162359552	RI	Inclusion	0.368	0.0945480769230769	BS_S3MET0JZ	H3.1 K28
PPME1:74250954-74251715_74250953-74251018_74251647-74251715	RI	Inclusion	0.18899999999999997	0.0608762886597938	BS_S3MET0JZ	H3.1 K28
MFSD2A:39967628-39967916_39967627-39967711_39967803-39967916	RI	Inclusion	0.247	0.071425	BS_S3MET0JZ	H3.1 K28
GAS8:90036381-90037399_90036380-90036586_90037231-90037399	RI	Inclusion	0.265	0.118451612903226	BS_S3MET0JZ	H3.1 K28
PPP1CA:67398940-67400919_67398939-67399665_67400688-67400919	RI	Inclusion	0.043	0.0163521126760563	BS_S3MET0JZ	H3.1 K28
ZNF662:42908022-42908909_42908021-42908148_42908795-42908909	RI	Inclusion	0.677	0.408159090909091	BS_S3MET0JZ	H3.1 K28
POLG:89327167-89328535_89327166-89327349_89328455-89328535	RI	Inclusion	0.371	0.109392857142857	BS_S3MET0JZ	H3.1 K28
ERCC3:127289337-127289824_127289336-127289501_127289688-127289824	RI	Inclusion	0.364	0.150027777777778	BS_S3MET0JZ	H3.1 K28
PTPN18:130370557-130370782_130370556-130370623_130370704-130370782	RI	Inclusion	0.436	0.208082352941176	BS_S3MET0JZ	H3.1 K28
STAT6:57105468-57106339_57105467-57105599_57106190-57106339	RI	Inclusion	0.527	0.159354838709677	BS_S3MET0JZ	H3.1 K28
ATP13A3:194453706-194454392_194453705-194453778_194454257-194454392	RI	Inclusion	0.349	0.104786666666667	BS_S3MET0JZ	H3.1 K28
GORASP1:39100305-39100877_39100304-39100503_39100746-39100877	RI	Inclusion	0.254	0.0945972222222222	BS_S3MET0JZ	H3.1 K28
CRIP2:105479125-105479493_105479124-105479219_105479435-105479493	RI	Inclusion	0.157	0.0298867924528302	BS_S3MET0JZ	H3.1 K28
CLK1:200856891-200857884_200856890-200856985_200857717-200857884	RI	Inclusion	0.22899999999999998	0.0819809523809524	BS_S3MET0JZ	H3.1 K28
EIF3B:2378689-2379242_2378688-2378766_2379133-2379242	RI	Inclusion	0.079	0.019989010989011	BS_S3MET0JZ	H3.1 K28
SNX17:27374689-27375153_27374688-27374758_27375060-27375153	RI	Inclusion	0.13	0.0303409090909091	BS_S3MET0JZ	H3.1 K28
NDUFS2:161212351-161213475_161212350-161212480_161213379-161213475	RI	Inclusion	0.07200000000000001	0.01906	BS_S3MET0JZ	H3.1 K28
SHISA5:48469361-48469843_48469360-48469573_48469727-48469843	RI	Inclusion	0.055	0.0184264705882353	BS_S3MET0JZ	H3.1 K28
RNF123:49712479-49713587_49712478-49712656_49713512-49713587	RI	Inclusion	0.415	0.167914893617021	BS_S3MET0JZ	H3.1 K28
GMPPB:49722596-49723114_49722595-49722754_49722971-49723114	RI	Inclusion	0.37	0.14721686746988	BS_S3MET0JZ	H3.1 K28
TMEM138:61366045-61367998_61366044-61366216_61367922-61367998	RI	Inclusion	0.46799999999999997	0.19171568627451	BS_S3MET0JZ	H3.1 K28
ITGA7:55694778-55695637_55694777-55694970_55695521-55695637	RI	Inclusion	0.43799999999999994	0.105764705882353	BS_S3MET0JZ	H3.1 K28
TFG:100732508-100736716_100732507-100732672_100736575-100736716	RI	Inclusion	0.14300000000000002	0.0349855072463768	BS_S3MET0JZ	H3.1 K28
SMYD2:214332018-214334308_214332017-214332192_214334199-214334308	RI	Inclusion	0.3	0.109273684210526	BS_S3MET0JZ	H3.1 K28
RAB7A:128806372-128807671_128806371-128806590_128807542-128807671	RI	Inclusion	0.042	0.0122941176470588	BS_S3MET0JZ	H3.1 K28
GNAS:58909951-58910401_58909950-58910081_58910333-58910401	RI	Inclusion	0.008	0.00220618556701031	BS_S3MET0JZ	H3.1 K28
TAF2:119831677-119832841_119831676-119831731_119832481-119832841	RI	Inclusion	0.41200000000000003	0.126085714285714	BS_S3MET0JZ	H3.1 K28
ING4:6652662-6653050_6652661-6652770_6652935-6653050	RI	Inclusion	0.276	0.0955353535353536	BS_S3MET0JZ	H3.1 K28
GFUS:143613524-143613817_143613523-143613603_143613750-143613817	RI	Inclusion	0.258	0.0598354430379747	BS_S3MET0JZ	H3.1 K28
CIT:119718699-119720585_119718698-119718816_119720477-119720585	RI	Inclusion	0.35100000000000003	0.18441975308642	BS_S3MET0JZ	H3.1 K28
APTX:32987544-32988129_32987543-32987842_32988078-32988129	RI	Inclusion	0.40700000000000003	0.147467741935484	BS_S3MET0JZ	H3.1 K28
WDR91:135186972-135189452_135186971-135188545_135189343-135189452	RI	Inclusion	0.293	0.132216216216216	BS_S3MET0JZ	H3.1 K28
SGTA:2757337-2757782_2757336-2757457_2757692-2757782	RI	Inclusion	0.09699999999999999	0.0319340659340659	BS_S3MET0JZ	H3.1 K28
TJP2:69252815-69255187_69252814-69252900_69254208-69255187	RI	Inclusion	0.131	0.0462647058823529	BS_S3MET0JZ	H3.1 K28
ITGB4:75757200-75757818_75757199-75757310_75757415-75757818	RI	Inclusion	0.068	0.0265423728813559	BS_S3MET0JZ	H3.1 K28
IARS1:92285722-92287910_92285721-92285839_92286535-92287910	RI	Inclusion	0.156	0.0536375	BS_S3MET0JZ	H3.1 K28
IARS1:92286536-92287910_92286535-92286618_92287790-92287910	RI	Inclusion	0.225	0.0721219512195122	BS_S3MET0JZ	H3.1 K28
EIF3E:108201743-108203117_108201742-108201923_108202982-108203117	RI	Inclusion	0.066	0.0178481012658228	BS_S3MET0JZ	H3.1 K28
ASL:66089091-66089335_66089090-66089175_66089275-66089335	RI	Inclusion	0.287	0.0625	BS_S3MET0JZ	H3.1 K28
CHD4:6578029-6578546_6578028-6578137_6578408-6578546	RI	Inclusion	0.131	0.0352745098039215	BS_S3MET0JZ	H3.1 K28
CNTRL:121146108-121148861_121146107-121146256_121148671-121148861	RI	Inclusion	0.33299999999999996	0.160613333333333	BS_S3MET0JZ	H3.1 K28
CNTRL:121161856-121162271_121161855-121161971_121162053-121162271	RI	Inclusion	0.397	0.11069387755102	BS_S3MET0JZ	H3.1 K28
CNTRL:121173675-121175224_121173674-121173737_121175017-121175224	RI	Inclusion	0.35	0.113776470588235	BS_S3MET0JZ	H3.1 K28
MTX1:155210548-155212219_155210547-155210627_155212126-155212219	RI	Inclusion	0.324	0.108152941176471	BS_S3MET0JZ	H3.1 K28
KRTCAP2:155172565-155172892_155172564-155172628_155172737-155172892	RI	Inclusion	0.10099999999999999	0.0254086956521739	BS_S3MET0JZ	H3.1 K28
RRP12:97370923-97372166_97370922-97371081_97372072-97372166	RI	Inclusion	0.32	0.120916666666667	BS_S3MET0JZ	H3.1 K28
ZDHHC6:112433240-112434464_112433239-112433281_112434296-112434464	RI	Inclusion	0.33299999999999996	0.117787234042553	BS_S3MET0JZ	H3.1 K28
TUBGCP2:133283882-133285213_133283881-133284002_133285084-133285213	RI	Inclusion	0.163	0.0603586956521739	BS_S3MET0JZ	H3.1 K28
KDM3A:86478608-86480362_86478607-86478735_86480166-86480362	RI	Inclusion	0.243	0.0856136363636364	BS_S3MET0JZ	H3.1 K28
DVL2:7230285-7230797_7230284-7230430_7230727-7230797	RI	Inclusion	0.171	0.0726266666666667	BS_S3MET0JZ	H3.1 K28
ATP6AP1:154434208-154435186_154434207-154434446_154435138-154435186	RI	Inclusion	0.047	0.0117127659574468	BS_S3MET0JZ	H3.1 K28
MAPKBP1:41812516-41813781_41812515-41813101_41813620-41813781	RI	Inclusion	0.21600000000000003	0.0868867924528302	BS_S3MET0JZ	H3.1 K28
CYTH2:48474838-48478145_48474837-48474949_48478068-48478145	RI	Inclusion	0.635	0.204731182795699	BS_S3MET0JZ	H3.1 K28
REC8:24172899-24173198_24172898-24173041_24173125-24173198	RI	Inclusion	0.196	0.0718	BS_S3MET0JZ	H3.1 K28
NDUFS3:47579269-47580622_47579268-47579334_47580524-47580622	RI	Inclusion	0.12300000000000001	0.0365942028985507	BS_S3MET0JZ	H3.1 K28
SSRP1:57328297-57330138_57328296-57328426_57330092-57330138	RI	Inclusion	0.08199999999999999	0.0248947368421052	BS_S3MET0JZ	H3.1 K28
CTNND1:57811399-57814373_57811398-57811486_57814310-57814373	RI	Inclusion	0.055	0.0209594594594595	BS_S3MET0JZ	H3.1 K28
CPSF7:61420470-61421608_61420469-61420573_61421389-61421608	RI	Inclusion	0.28	0.0662947368421053	BS_S3MET0JZ	H3.1 K28
MARK2:63899874-63900678_63899873-63900110_63900558-63900678	RI	Inclusion	0.22	0.0710307692307692	BS_S3MET0JZ	H3.1 K28
RSRC2:122518839-122521428_122518838-122519029_122521384-122521428	RI	Inclusion	0.326	0.108935779816514	BS_S3MET0JZ	H3.1 K28
KAZN:15060172-15063622_15060171-15060302_15063571-15063622	RI	Inclusion	0.17800000000000002	0.0509620253164557	BS_S3MET0JZ	H3.1 K28
SYVN1:65131274-65131596_65131273-65131373_65131469-65131596	RI	Inclusion	0.14800000000000002	0.0534782608695652	BS_S3MET0JZ	H3.1 K28
SYVN1:65132248-65132780_65132247-65132351_65132731-65132780	RI	Inclusion	0.41200000000000003	0.08444	BS_S3MET0JZ	H3.1 K28
NAALAD2:90158145-90159337_90158144-90158238_90159238-90159337	RI	Inclusion	0.579	0.204382716049383	BS_S3MET0JZ	H3.1 K28
FOXRED1:126272969-126273454_126272968-126273079_126273335-126273454	RI	Inclusion	0.493	0.175382352941176	BS_S3MET0JZ	H3.1 K28
FOXRED1:126274927-126275428_126274926-126275021_126275326-126275428	RI	Inclusion	0.586	0.222989010989011	BS_S3MET0JZ	H3.1 K28
RAPGEF3:47748454-47748931_47748453-47748542_47748818-47748931	RI	Inclusion	0.611	0.228730769230769	BS_S3MET0JZ	H3.1 K28
RAPGEF3:47748454-47749536_47748453-47748931_47749389-47749536	RI	Inclusion	0.561	0.215367088607595	BS_S3MET0JZ	H3.1 K28
MED8:43383917-43385106_43383916-43384552_43385045-43385106	RI	Skipping	0.773	0.894875	BS_S3MET0JZ	H3.1 K28
EHMT1:137817439-137818138_137817438-137817525_137818059-137818138	RI	Inclusion	0.18	0.055204081632653	BS_S3MET0JZ	H3.1 K28
ZNF76:35290641-35291403_35290640-35290716_35291277-35291403	RI	Inclusion	0.141	0.051	BS_S3MET0JZ	H3.1 K28
ZFC3H1:71611058-71611887_71611057-71611097_71611785-71611887	RI	Inclusion	0.37	0.170489795918367	BS_S3MET0JZ	H3.1 K28
PIGT:45416517-45418979_45416516-45416694_45418851-45418979	RI	Inclusion	0.111	0.0374545454545455	BS_S3MET0JZ	H3.1 K28
PIGT:45418772-45419395_45418771-45418979_45419294-45419395	RI	Inclusion	0.11199999999999999	0.0307205882352941	BS_S3MET0JZ	H3.1 K28
HSP90B1:103943074-103946696_103943073-103943874_103946617-103946696	RI	Inclusion	0.022000000000000002	0.00434328358208955	BS_S3MET0JZ	H3.1 K28
HSP90B1:103946618-103946941_103946617-103946696_103946785-103946941	RI	Inclusion	0.017	0.00445098039215686	BS_S3MET0JZ	H3.1 K28
TPCN1:113291874-113293073_113291873-113291958_113292933-113293073	RI	Inclusion	0.353	0.125075268817204	BS_S3MET0JZ	H3.1 K28
MLXIP:122135489-122137590_122135488-122135666_122137468-122137590	RI	Inclusion	0.354	0.116222222222222	BS_S3MET0JZ	H3.1 K28
ALG1:5073153-5075536_5073152-5073256_5075387-5075536	RI	Inclusion	0.35100000000000003	0.111333333333333	BS_S3MET0JZ	H3.1 K28
MYH9:36320220-36320896_36320219-36320363_36320797-36320896	RI	Inclusion	0.09699999999999999	0.026859375	BS_S3MET0JZ	H3.1 K28
ARHGEF40:21075332-21075765_21075331-21075499_21075644-21075765	RI	Inclusion	0.10400000000000001	0.0426712328767123	BS_S3MET0JZ	H3.1 K28
SRP54:35014744-35018765_35014743-35014830_35018691-35018765	RI	Inclusion	0.159	0.0349677419354839	BS_S3MET0JZ	H3.1 K28
TRAPPC6B:39158285-39159550_39158284-39158402_39159482-39159550	RI	Inclusion	0.314	0.134950617283951	BS_S3MET0JZ	H3.1 K28
DPH1:2035970-2036686_2035969-2036091_2036528-2036686	RI	Inclusion	0.218	0.0882222222222222	BS_S3MET0JZ	H3.1 K28
SLC3A2:62885177-62885608_62885176-62885357_62885464-62885608	RI	Inclusion	0.065	0.017195652173913	BS_S3MET0JZ	H3.1 K28
EPC1:32291163-32292644_32291162-32291322_32292495-32292644	RI	Inclusion	0.228	0.06526	BS_S3MET0JZ	H3.1 K28
MYO5A:52336463-52340394_52336462-52336556_52340195-52340394	RI	Inclusion	0.3	0.0763606557377049	BS_S3MET0JZ	H3.1 K28
DPAGT1:119097142-119098043_119097141-119097551_119097854-119098043	RI	Inclusion	0.33299999999999996	0.0991904761904762	BS_S3MET0JZ	H3.1 K28
DPAGT1:119100630-119101138_119100629-119100843_119101017-119101138	RI	Inclusion	0.33299999999999996	0.137135416666667	BS_S3MET0JZ	H3.1 K28
DPAGT1:119101018-119101860_119101017-119101138_119101494-119101860	RI	Inclusion	0.276	0.0841829268292683	BS_S3MET0JZ	H3.1 K28
RPS27L:63156413-63157477_63156412-63156521_63157399-63157477	RI	Inclusion	0.068	0.0195972222222222	BS_S3MET0JZ	H3.1 K28
SCAMP2:74852069-74854119_74852068-74852186_74854020-74854119	RI	Inclusion	0.132	0.0375731707317073	BS_S3MET0JZ	H3.1 K28
CTSH:78921772-78923118_78921771-78922205_78922992-78923118	RI	Inclusion	0.032	0.0131219512195122	BS_S3MET0JZ	H3.1 K28
ZNF181:34739148-34739621_34739147-34739268_34739525-34739621	RI	Inclusion	0.375	0.158595238095238	BS_S3MET0JZ	H3.1 K28
AP3B2:82664367-82664943_82664366-82664490_82664834-82664943	RI	Inclusion	0.387	0.108661764705882	BS_S3MET0JZ	H3.1 K28
USP14:209971-210493_209970-210031_210385-210493	RI	Inclusion	0.35	0.0691122448979592	BS_S3MET0JZ	H3.1 K28
UBAP2:33996223-33998864_33996222-33996333_33998786-33998864	RI	Inclusion	0.22899999999999998	0.0797076923076923	BS_S3MET0JZ	H3.1 K28
RNF40:30769186-30769600_30769185-30769398_30769474-30769600	RI	Inclusion	0.135	0.0352156862745098	BS_S3MET0JZ	H3.1 K28
SLC38A7:58675940-58676346_58675939-58676054_58676288-58676346	RI	Inclusion	0.5710000000000001	0.221880434782609	BS_S3MET0JZ	H3.1 K28
MKS1:58214741-58216243_58214740-58214838_58216087-58216243	RI	Inclusion	0.292	0.118291139240506	BS_S3MET0JZ	H3.1 K28
ELOVL1:43364928-43365376_43364927-43365008_43365185-43365376	RI	Inclusion	0.133	0.0364444444444444	BS_S3MET0JZ	H3.1 K28
PLD2:4807984-4808416_4807983-4808114_4808273-4808416	RI	Inclusion	0.321	0.125736842105263	BS_S3MET0JZ	H3.1 K28
MPDU1:7586899-7587271_7586898-7587017_7587160-7587271	RI	Inclusion	0.192	0.0705132743362832	BS_S3MET0JZ	H3.1 K28
TMEM199:28360529-28360847_28360528-28360571_28360734-28360847	RI	Inclusion	0.255	0.0998088235294117	BS_S3MET0JZ	H3.1 K28
G6PC3:44074969-44075451_44074968-44075087_44075309-44075451	RI	Inclusion	0.099	0.024	BS_S3MET0JZ	H3.1 K28
NPM1:171405302-171407774_171405301-171405403_171406396-171407774	RI	Inclusion	0.276	0.0899491525423729	BS_S3MET0JZ	H3.1 K28
RNF213:80381547-80383070_80381546-80381727_80382978-80383070	RI	Inclusion	0.298	0.110018867924528	BS_S3MET0JZ	H3.1 K28
RNF213:80388612-80389367_80388611-80388689_80389172-80389367	RI	Inclusion	0.16	0.0610326086956522	BS_S3MET0JZ	H3.1 K28
HTT:3187651-3189093_3187650-3187886_3188950-3189093	RI	Inclusion	0.174	0.0664761904761905	BS_S3MET0JZ	H3.1 K28
CXXC1:50285749-50286257_50285748-50285928_50286021-50286257	RI	Inclusion	0.33	0.139717647058824	BS_S3MET0JZ	H3.1 K28
GCDH:12891487-12891974_12891486-12891522_12891830-12891974	RI	Inclusion	0.569	0.152445652173913	BS_S3MET0JZ	H3.1 K28
GCDH:12897303-12897863_12897302-12897428_12897702-12897863	RI	Inclusion	0.213	0.0827096774193548	BS_S3MET0JZ	H3.1 K28
ATG4D:10551897-10552121_10551896-10551975_10552044-10552121	RI	Inclusion	0.213	0.0899577464788733	BS_S3MET0JZ	H3.1 K28
ILVBL:15116408-15118015_15116407-15116522_15117880-15118015	RI	Inclusion	0.152	0.0526	BS_S3MET0JZ	H3.1 K28
L3MBTL2:41227089-41227869_41227088-41227323_41227803-41227869	RI	Inclusion	0.345	0.140066666666667	BS_S3MET0JZ	H3.1 K28
PPIL2:21688073-21688849_21688072-21688106_21688731-21688849	RI	Inclusion	0.222	0.0595263157894737	BS_S3MET0JZ	H3.1 K28
PRPF31:54128073-54128377_54128072-54128200_54128304-54128377	RI	Inclusion	0.129	0.035921568627451	BS_S3MET0JZ	H3.1 K28
NOSIP:49556549-49556993_49556548-49556736_49556874-49556993	RI	Inclusion	0.084	0.0313298969072165	BS_S3MET0JZ	H3.1 K28
TMC6:78125726-78126366_78125725-78125884_78126276-78126366	RI	Inclusion	0.28800000000000003	0.0807567567567567	BS_S3MET0JZ	H3.1 K28
DNM1:128247924-128248753_128247923-128247935_128248582-128248753	RI	Inclusion	0.10099999999999999	0.0419444444444444	BS_S3MET0JZ	H3.1 K28
PPP4C:30082746-30083567_30082745-30082847_30083393-30083567	RI	Inclusion	0.18899999999999997	0.0455514018691588	BS_S3MET0JZ	H3.1 K28
DDX41:177513353-177513847_177513352-177513484_177513684-177513847	RI	Inclusion	0.099	0.0350657894736842	BS_S3MET0JZ	H3.1 K28
ADA2:17189942-17191810_17189941-17190032_17191682-17191810	RI	Inclusion	0.264	0.0598	BS_S3MET0JZ	H3.1 K28
SBF1:50454814-50455409_50454813-50455142_50455223-50455409	RI	Inclusion	0.134	0.0443448275862069	BS_S3MET0JZ	H3.1 K28
SBF1:50455481-50456395_50455480-50455582_50456215-50456395	RI	Inclusion	0.257	0.0744473684210526	BS_S3MET0JZ	H3.1 K28
RPS15:1438807-1440253_1438806-1438892_1440018-1440253	RI	Inclusion	0.006999999999999999	0.00202985074626866	BS_S3MET0JZ	H3.1 K28
GOLGA3:132774157-132775305_132774156-132774320_132775140-132775305	RI	Inclusion	0.138	0.054	BS_S3MET0JZ	H3.1 K28
DVL1:1339287-1339649_1339286-1339439_1339581-1339649	RI	Inclusion	0.2	0.0743404255319149	BS_S3MET0JZ	H3.1 K28
TM7SF2:65112811-65113414_65112810-65112865_65113219-65113414	RI	Inclusion	0.312	0.131728395061728	BS_S3MET0JZ	H3.1 K28
MYBBP1A:4553810-4554093_4553809-4553917_4554018-4554093	RI	Inclusion	0.125	0.0532631578947369	BS_S3MET0JZ	H3.1 K28
LAMA1:7042145-7043405_7042144-7042250_7043226-7043405	RI	Inclusion	0.429	0.121666666666667	BS_S3MET0JZ	H3.1 K28
CRAT:129100511-129102057_129100510-129100689_129101882-129102057	RI	Inclusion	0.159	0.0394137931034483	BS_S3MET0JZ	H3.1 K28
UBE2Q1:154552404-154552820_154552403-154552464_154552735-154552820	RI	Inclusion	0.07200000000000001	0.0291688311688312	BS_S3MET0JZ	H3.1 K28
PRKCSH:11448914-11449175_11448913-11448988_11449075-11449175	RI	Inclusion	0.048	0.0126333333333333	BS_S3MET0JZ	H3.1 K28
SMARCD3:151242137-151242603_151242136-151242232_151242480-151242603	RI	Inclusion	0.064	0.0236290322580645	BS_S3MET0JZ	H3.1 K28
RUSC1:155325102-155325490_155325101-155325178_155325315-155325490	RI	Inclusion	0.239	0.0807	BS_S3MET0JZ	H3.1 K28
MSL1:40133042-40133658_40133041-40133109_40133533-40133658	RI	Inclusion	0.071	0.0290232558139535	BS_S3MET0JZ	H3.1 K28
FAM102A:127940881-127944684_127940880-127943237_127944614-127944684	RI	Inclusion	0.19	0.0364342105263158	BS_S3MET0JZ	H3.1 K28
NPRL2:50349665-50350022_50349664-50349833_50349930-50350022	RI	Inclusion	0.47	0.138151898734177	BS_S3MET0JZ	H3.1 K28
FKBP2:64243199-64243497_64243198-64243311_64243450-64243497	RI	Inclusion	0.07400000000000001	0.0234938271604938	BS_S3MET0JZ	H3.1 K28
DRAP1:65919780-65920041_65919779-65919852_65919947-65920041	RI	Inclusion	0.113	0.0187884615384615	BS_S3MET0JZ	H3.1 K28
KIF22:29799264-29799781_29799263-29799494_29799627-29799781	RI	Inclusion	0.133	0.040578947368421	BS_S3MET0JZ	H3.1 K28
KIF22:29799913-29802937_29799912-29800048_29802768-29802937	RI	Inclusion	0.27899999999999997	0.0536666666666667	BS_S3MET0JZ	H3.1 K28
TMEM141:136791947-136792358_136791946-136792030_136792250-136792358	RI	Inclusion	0.10400000000000001	0.029780487804878	BS_S3MET0JZ	H3.1 K28
