splicing_case	geneSymbol	PValue	FDR	IncLevelDifference	exonStart_0base	exonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A5SS	LRSAM1	0.00100263863108	0.0102547399055	0.129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127485735	127485840	127485735	127485835	127487675	127487763
A5SS	PLK3	5.882317742e-4	0.00647114488019	0.379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44804338	44804779	44804338	44804501	44805265	44805379
A5SS	CCDC33	0.00519997557252	0.0380788707962	0.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74332678	74333322	74332678	74332845	74333880	74333967
A5SS	LRPPRC	7.33932490772e-5	0.00116280285512	0.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43957725	43960634	43960540	43960634	43957384	43957451
A5SS	ZSCAN20	7.12203884845e-6	1.7186670972e-4	0.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33472644	33472691	33472644	33472687	33479178	33479705
A5SS	RAD52	2.4868995751599998e-14	3.178667206e-12	0.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	926795	927263	927144	927263	925449	925525
A5SS	CLIP4	5.55111512313e-16	8.18306774999e-14	0.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29174372	29175600	29174372	29174445	29181571	29183791
A5SS	ATPSCKMT	1.23135373694e-4	0.00178034321752	0.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10236477	10236615	10236521	10236615	10235210	10235261
A5SS	PPARGC1A	0	0	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23831495	23831751	23831556	23831751	23829462	23829585
A5SS	FAM86HP	1.00661484521e-4	0.00151014497021	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130111278	130111487	130111376	130111487	130105529	130105631
A5SS	CRAT	6.12204923379e-4	0.00666350174227	0.335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	129109102	129109277	129109178	129109277	129108762	129108903
A5SS	INTS11	1.07211223321e-6	3.4454943381e-5	0.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1322891	1323287	1323180	1323287	1320995	1321093
A5SS	HERC2P9	0.00557365249268	0.0403792067872	0.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28655272	28655691	28655272	28655420	28655795	28656026
A5SS	THBS3	0.00206644330067	0.0184862163877	0.109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155203085	155203137	155203092	155203137	155202811	155202960
A5SS	MTMR9LP	2.46077367039e-7	9.42740466605e-6	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32234703	32235113	32234951	32235113	32232041	32232184
A5SS	ZC3H11A	3.7453301871e-7	1.37281535128e-5	0.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	203795653	203795794	203795653	203795775	203816925	203817124
A5SS	LINC01572	8.48321413116e-13	9.13090079736e-11	0.842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72570434	72570515	72570450	72570515	72523331	72523415
A5SS	IFI6	9.41248022135e-6	2.16465468158e-4	0.169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27669232	27669346	27669244	27669346	27668457	27668535
A5SS	POMT2	2.22044604925e-16	3.34596547999e-14	0.233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77279536	77279928	77279822	77279928	77278728	77278869
A5SS	POMT2	1.30297994616e-11	1.17806760199e-9	0.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77279683	77279928	77279822	77279928	77278728	77278869
A5SS	NFKBIL1	8.01287994427e-5	0.00124337159959	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31557627	31557849	31557627	31557804	31558021	31558829
A5SS	CCDC18-AS1	1.00190543642e-5	2.29524350147e-4	0.206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93338229	93339274	93339155	93339274	93337376	93337512
A5SS	CCDC18-AS1	9.13540237069e-6	2.11423766128e-4	0.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93345539	93345846	93345723	93345846	93340457	93340510
A5SS	CNDP2	1.22115524626e-6	3.85699162807e-5	0.344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74497508	74497726	74497508	74497595	74499881	74500033
A5SS	PRDX1	2.89567395926e-5	5.61016146221e-4	0.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45521608	45521938	45521857	45521938	45518937	45519054
A5SS	TARDBP	7.08462354451e-5	0.00113571707459	0.307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11022123	11022250	11022123	11022241	11023192	11023329
A5SS	RANBP3	1.07644546943e-7	4.50578810383e-6	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5931403	5931531	5931418	5931531	5925633	5925737
A5SS	TIA1	4.61298776955e-11	3.81471586162e-9	0.113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70216752	70216994	70216885	70216994	70216403	70216499
A5SS	BHLHB9	0.00134383898238	0.0129993896427	0.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	102720956	102721091	102720956	102721027	102747816	102747911
A5SS	REPS1	4.32986979604e-15	5.99200960958e-13	0.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138926400	138930098	138929976	138930098	138921036	138921124
A5SS	LRP8	0	0	0.544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53246917	53247056	53246955	53247056	53245544	53245981
A5SS	NCBP3	3.1309295387e-5	5.96371719155e-4	0.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3823792	3825050	3824941	3825050	3821952	3822052
A5SS	FNTA	0	0	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43077215	43080441	43077215	43077364	43084709	43084881
A5SS	AFDN	1.88163928883e-11	1.63582000225e-9	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	167965756	167966270	167965756	167965853	167969113	167969198
A5SS	AFDN	1.94209093252e-11	1.66700235613e-9	0.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	167965756	167966276	167965756	167965853	167969113	167969198
A5SS	SNHG17	5.35841865447e-4	0.00595662899934	0.117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38422091	38422368	38422290	38422368	38421005	38421098
A5SS	SNHG17	3.46886813128e-4	0.0041123067829	0.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38422095	38422984	38422290	38422984	38421005	38421098
A5SS	SGCB	2.16103041951e-4	0.00282349658472	0.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52031851	52031961	52031864	52031961	52029677	52029863
A5SS	MICALL2	1.27372304097e-5	2.83184129207e-4	0.152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1437433	1437608	1437534	1437608	1436741	1436856
A5SS	FHIP1B	4.61213595548e-6	1.193698241e-4	0.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6218557	6218763	6218599	6218763	6217370	6218150
A5SS	UBQLN1	0	0	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83666349	83669327	83669184	83669327	83665029	83665145
A5SS	ETFRF1	0.00196163332846	0.0178308788208	0.117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25203724	25203832	25203724	25203823	25203919	25204007
A5SS	OVAAL	0.00227072611721	0.0199195262624	0.241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	180562203	180562349	180562203	180562344	180565250	180566518
A5SS	BCL9	1.77236003651e-12	1.76740785406e-10	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	147612882	147613199	147612882	147612977	147614426	147614616
A5SS	AUP1	4.24481254591e-8	1.99889401901e-6	0.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74528750	74529282	74529131	74529282	74527939	74528006
A5SS	AMPH	1.60313746719e-5	3.45107148096e-4	0.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38427837	38429285	38429055	38429285	38426953	38426986
A5SS	NABP1	6.43818818025e-6	1.58754014728e-4	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	191684229	191684296	191684229	191684278	191684876	191685076
A5SS	NDUFV1	0.00166671453502	0.0156104851685	0.256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67606957	67607324	67606957	67607076	67608395	67608478
A5SS	BRPF1	4.51860771022e-14	5.375557698770001e-12	0.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9742024	9742541	9742024	9742153	9742943	9743253
A5SS	BRPF1	7.36823935199e-11	5.94809893403e-9	0.292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9742024	9742541	9742024	9742171	9742943	9743253
A5SS	BRPF1	0.00441858276309	0.0334401894158	0.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9742943	9743471	9742943	9743253	9743577	9743901
A5SS	MRNIP	0.00106600241025	0.0108212011136	0.462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	179853196	179853437	179853377	179853437	179847977	179848066
A5SS	GORASP1	1.17506879708e-4	0.00172844718286	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39100787	39101102	39101015	39101102	39100304	39100454
A5SS	GORASP1	0.00140917764154	0.0135733431638	0.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39100787	39101102	39101015	39101102	39100304	39100503
A5SS	NCL	1.31260608329e-4	0.00187780207823	0.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	231458265	231459125	231459000	231459125	231457000	231457124
A5SS	EXOC3	7.55115969753e-11	6.02404869517e-9	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	462156	462529	462156	462307	464289	465272
A5SS	SLC16A1-AS1	1.74502562483e-5	3.70941027021e-4	0.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112956414	112957722	112956414	112956956	112960476	112960575
A5SS	DIS3L2	8.20686080216e-4	0.00864141663035	0.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	232130618	232130943	232130618	232130719	232163458	232163632
A5SS	MTCH1	5.66213742559e-14	6.6198196349900006e-12	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36972651	36972796	36972702	36972796	36970646	36970694
A5SS	TSEN34	0.00364911086482	0.0288063105638	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54190267	54190450	54190267	54190371	54191360	54191607
A5SS	DHFR2	0.00228642292068	0.0200313098516	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94062745	94062916	94062868	94062916	94057921	94061606
A5SS	CCHCR1	4.50919517281e-8	2.10874844599e-6	0.177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31157357	31157500	31157384	31157500	31157022	31157089
A5SS	ABHD11	0	0	0.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73737220	73737735	73737561	73737735	73736928	73737110
A5SS	CEP152	1.69074910825e-4	0.00231615549556	0.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48741600	48741704	48741630	48741704	48717017	48717169
A5SS	PLCD1	2.48310483e-5	4.95374231227e-4	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38008457	38009158	38009041	38009158	38008234	38008367
A5SS	HMBS	3.62453499314e-6	9.75316340813e-5	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119088634	119088848	119088634	119088707	119089216	119089272
A5SS	WDR73	1.05368429271e-6	3.4023967566e-5	0.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84645972	84646348	84646183	84646348	84645470	84645836
A5SS	MICAL1	0.00577971488804	0.0414732768844	0.105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109451599	109452401	109452245	109452401	109446695	109446772
A5SS	CCDC88A	1.75580902914e-4	0.00237647525481	0.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55299827	55299919	55299838	55299919	55296257	55296523
A5SS	CENATAC	4.25957243877e-5	7.5811445426e-4	0.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119011220	119011311	119011220	119011283	119011938	119012003
A5SS	HEXA	3.74384993007e-8	1.77531792838e-6	0.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72353690	72355624	72355558	72355624	72351132	72351234
A5SS	SDC2	1.44898597861e-4	0.00203850081348	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96493812	96494331	96493812	96494043	96529192	96529271
A5SS	POMT1	1.19614312464e-4	0.00174807037245	0.268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	131504188	131504649	131504188	131504340	131506402	131506453
A5SS	GALT	5.62467195042e-9	3.28800866343e-7	0.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34648761	34649081	34648761	34648894	34649409	34649564
A5SS	CCDC18	0.00117612167254	0.0116939605007	0.189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93180723	93180882	93180723	93180852	93183359	93183495
A5SS	LINC00662	1.00114747754e-4	0.00150527295902	0.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27746020	27746340	27746080	27746340	27732795	27732967
A5SS	MIGA2	7.98436018749e-5	0.00124178776219	0.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	129068197	129068975	129068197	129068332	129069075	129069129
A5SS	DNAJC7	7.88583158773e-8	3.4499241288e-6	0.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42016586	42017151	42017051	42017151	42000481	42000570
A5SS	NDRG2	7.30934655288e-5	0.00116262904012	0.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21024029	21025061	21025028	21025061	21023240	21023321
A5SS	MUC20-OT1	1.31898117085e-5	2.92287951619e-4	0.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	195708428	195708555	195708428	195708513	195708746	195708841
A5SS	PPP3CB-AS1	3.365425841e-4	0.00401071223688	0.195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73496141	73496906	73496141	73496483	73499594	73499687
A5SS	TMEM231	4.00563482677e-4	0.0046272929745	0.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75542554	75542683	75542590	75542683	75538316	75540656
A5SS	P4HA2	0.00707993715208	0.0490388701004	0.148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132226696	132227221	132227085	132227221	132218544	132218644
A5SS	UROS	1.04798368557e-4	0.00155841609032	0.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125802949	125803024	125802988	125803024	125798064	125798145
A5SS	SLC39A11	0.00330547714919	0.0268115317568	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72849593	72849804	72849633	72849804	72736649	72736719
A5SS	NPL	0.00175734882055	0.0162351258204	0.301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	182806144	182806531	182806144	182806232	182812155	182812213
A5SS	MADD	0.00519578426158	0.0380788707962	0.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47284940	47285194	47284940	47285065	47285450	47285590
A5SS	MADD	3.33867037031e-4	0.00399252836218	0.193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47295495	47295579	47295495	47295576	47295896	47296055
A5SS	ALDH3B1	3.64816789555e-7	1.35181565572e-5	0.148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68015296	68018637	68015296	68015459	68018772	68018893
A5SS	NADSYN1	5.66067158272e-4	0.00626182936418	0.425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71458427	71458556	71458427	71458544	71460721	71460947
A5SS	ESAM	0.00186566853498	0.0170730072007	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124754629	124754763	124754640	124754763	124754213	124754340
A5SS	ROBO3	4.37611913373e-9	2.62605874742e-7	0.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124877518	124878131	124877518	124877658	124878297	124878436
A5SS	CASP8	1.53722630181e-8	8.08056709502e-7	0.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	201276826	201277104	201276826	201276968	201284815	201285317
A5SS	CFAP92	5.12354208556e-5	8.68568472055e-4	0.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	128993042	128994076	128993979	128994076	128987615	128987829
A5SS	PRANCR	0.00340153649072	0.0273191549917	0.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70243065	70243376	70243311	70243376	70242796	70242893
A5SS	BEST3	0.0014554412266	0.0139105994306	0.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69693673	69693907	69693728	69693907	69678738	69678893
A5SS	PIGT	7.57399045065e-4	0.00808806759777	0.313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45416516	45418979	45416516	45416694	45420331	45420429
A5SS	CYREN	0.00333043363852	0.0268853220271	0.105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135168930	135169060	135168968	135169060	135167731	135167807
A5SS	TMEM254	5.30534611853e-6	1.34739895243e-4	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80082144	80082217	80082144	80082204	80086230	80086441
A5SS	SCARB1	0.00283150986838	0.0237042819969	0.126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	124807760	124807927	124807765	124807927	124787405	124787457
A5SS	ZMYM5	3.4992904236e-5	6.50101051026e-4	0.105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19851354	19852190	19851688	19852190	19838699	19838985
A5SS	SAXO2	3.38677245904e-6	9.1862816179e-5	0.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82262817	82263188	82262817	82262932	82265568	82265748
A5SS	LINC00894	0.00625621700331	0.0443759492672	0.241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	149945783	149948175	149945783	149947347	149948305	149948394
A5SS	NAA16	1.48024542789e-5	3.21716161748e-4	0.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41362030	41362873	41362030	41362159	41367438	41367652
A5SS	DHRS12	8.97350367261e-4	0.00934705505437	0.162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51773920	51774034	51773929	51774034	51769155	51769293
A5SS	DHRS12	0.00340834760699	0.0273191549917	0.162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51773920	51774034	51773929	51774034	51772765	51773033
A5SS	FAAP100	2.18752682635e-10	1.59501283973e-8	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81551731	81552052	81551927	81552052	81550247	81551203
A5SS	SRP54-AS1	0.00328204375087	0.0266533397301	0.308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34982423	34982520	34982429	34982520	34969169	34969307
A5SS	ACBD4	0.00716174991653	0.0492359957475	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45135340	45135596	45135340	45135592	45135841	45135953
A5SS	MEG3	0.00253094307175	0.021696997433	0.262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100829033	100829787	100829033	100829749	100831420	100831534
A5SS	PITRM1	0.00435894122112	0.0331367493502	0.301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3171760	3172782	3172181	3172782	3170103	3170206
A5SS	SNHG14	1.55348652873e-4	0.00215423152379	0.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25056482	25057088	25056482	25056622	25059154	25059294
A5SS	GLIDR	0.00444631827476	0.0335713439679	0.414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39809485	39810087	39809730	39810087	39778330	39778566
A5SS	USP8	0.00170102716262	0.0158640906391	0.108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50424381	50424654	50424381	50424514	50439008	50439177
A5SS	FAM81A	0.00149406661314	0.0142293057636	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59458549	59458646	59458549	59458617	59459932	59460206
A5SS	CLN6	0	0	0.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68211555	68211863	68211674	68211863	68211262	68211318
A5SS	ANPEP	1.33872357644e-8	7.14794060775e-7	0.122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89804945	89805217	89805077	89805217	89804490	89804617
A5SS	ERVK13-1	0.0042473448535	0.0324704007346	0.282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2671023	2672570	2671344	2672570	2669410	2669561
A5SS	RNF185	3.40727446257e-13	3.78766034929e-11	0.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31196935	31197157	31196935	31196990	31201497	31201615
A5SS	MTRF1	9.25542399924e-4	0.00956723020409	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41262047	41262331	41262214	41262331	41260492	41260915
A5SS	ELOVL1	0.00156132551783	0.0147867993525	0.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43364614	43364647	43364618	43364647	43364323	43364460
A5SS	BANP	1.70084001327e-8	8.87184317691e-7	0.463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87975047	87975207	87975047	87975203	87981035	87981127
A5SS	NT5C	9.04440300431e-9	5.11084139769e-7	0.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75130964	75131105	75131044	75131105	75130752	75130867
A5SS	NT5C	5.85428647815e-6	1.45948222825e-4	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75130964	75131281	75131180	75131281	75130752	75130867
A5SS	SNHG29	0	0	0.438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16439326	16439703	16439326	16439414	16440184	16440253
A5SS	RSKR	2.80024342804e-4	0.00346504574554	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28611392	28611656	28611543	28611656	28604949	28605215
A5SS	FER1L4	2.91011690079e-7	1.10160686612e-5	0.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35576595	35576696	35576651	35576696	35576380	35576518
A5SS	KAT2A	2.8666302665e-10	2.00398142651e-8	0.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42119053	42119436	42119244	42119436	42118296	42118403
A5SS	ZNF652	2.22738080247e-6	6.42717839215e-5	0.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49316825	49317983	49317365	49317983	49312697	49312845
A5SS	RAD51C	3.51182684044e-8	1.67702097218e-6	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58692601	58693650	58692601	58692788	58694930	58695189
A5SS	HGS	2.93218970697e-5	5.64863022811e-4	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81684812	81685069	81684812	81684891	81685604	81685689
A5SS	RFNG	1.31328175201e-6	4.10385417529e-5	0.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82051011	82051342	82051293	82051342	82050661	82050764
A5SS	ADNP2	0	0	0.355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80117529	80117650	80117529	80117584	80133102	80133192
A5SS	CNN2	0.00445076511239	0.0335713439679	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1032558	1032669	1032558	1032663	1036129	1036246
A5SS	STXBP2	0.00411483250104	0.0316969509924	0.129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7647161	7647511	7647161	7647247	7647724	7647873
A5SS	ZNF266	1.05842193691e-5	2.40038767699e-4	0.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9419050	9419299	9419216	9419299	9418504	9418631
A5SS	ZNF561-AS1	0.00585739292153	0.0418634841008	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9626783	9626902	9626783	9626860	9627715	9627806
A5SS	ZNF561-AS1	4.22997841898e-5	7.57089520461e-4	0.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9626783	9627806	9626783	9626860	9632227	9632417
A5SS	KANK2	6.20062019352e-6	1.53454034789e-4	0.122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11195555	11195820	11195621	11195820	11194474	11194590
A3SS	MECP2	2.82062703153e-5	6.53895473746e-4	0.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	154058398	154058566	154058398	154058522	154092183	154092307
A3SS	ZNF185	3.81234799482e-5	8.35425900591e-4	0.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	152920706	152920748	152920709	152920748	152920327	152920411
A3SS	CUL4B	8.93096230559e-6	2.47899697704e-4	0.616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120557528	120557579	120557528	120557560	120557923	120558039
A3SS	ALG13	9.55496015231e-5	0.00179202847253	0.105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111682131	111682294	111682235	111682294	111681169	111681424
A3SS	GPRASP2	0.00173861609282	0.0183915192176	0.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	102713090	102713217	102713129	102713217	102712444	102712552
A3SS	ARHGEF9	4.12549912966e-5	8.92771734732e-4	0.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63655493	63658064	63655493	63655737	63665885	63666017
A3SS	SPIN3	5.73390259717e-8	2.95466297693e-6	0.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56978291	56978498	56978291	56978421	56978579	56978660
A3SS	SYN1	1.28846526243e-5	3.44772105826e-4	0.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47571900	47572999	47571900	47572961	47574001	47574590
A3SS	ZRSR2	4.2512301602e-4	0.00600754157218	0.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15799871	15799953	15799882	15799953	15790933	15791013
A3SS	CBY1	9.65894031424e-13	1.25674887164e-10	0.417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38670766	38670989	38670883	38670989	38668016	38668132
